trade_date,close,turnover_rate,pe,pb,ps,dv_ratio,total_mv
20191206,15.6,0.3672,12.1981,1.1291,2.5938,0.7714,30273232.39
20191209,15.41,0.3123,12.0495,1.1153,2.5622,0.7809,29904519.94
20191210,15.33,0.2867,11.987,1.1096,2.5489,0.785,29749272.6
20191211,15.66,0.4491,12.245,1.1334,2.6037,0.7684,30389667.9
20191212,15.6,0.2468,12.1981,1.1291,2.5938,0.7714,30273232.39
20191213,16.12,0.5427,12.6047,1.1667,2.6802,0.7465,31282340.14
20191216,16.13,0.406,12.6125,1.1675,2.6819,0.746,31301746.05
20191217,16.5,0.62,12.9018,1.1942,2.7434,0.7293,32019765.03
20191218,16.46,0.4108,12.8706,1.1913,2.7367,0.7311,31942141.35
20191219,16.55,0.3481,12.9409,1.1979,2.7517,0.7271,32116794.62
20191220,16.59,0.3321,12.9722,1.2007,2.7584,0.7253,32194418.29
20191223,16.24,0.3689,12.6985,1.1754,2.7002,0.741,31515211.15
20191224,16.4,0.2366,12.8236,1.187,2.7268,0.7337,31825705.84
20191225,16.3,0.2138,12.7454,1.1798,2.7101,0.7382,31631646.66
20191226,16.47,0.1917,12.8784,1.1921,2.7384,0.7306,31961547.27
20191227,16.63,0.5373,13.0035,1.2036,2.765,0.7236,32272041.96
20191230,16.57,0.5034,12.9566,1.1993,2.755,0.7262,32155606.45
20191231,16.45,0.363,12.8627,1.1906,2.7351,0.7315,31922735.44
20200102,16.87,0.7885,13.1911,1.221,2.8049,0.7605,32737784
20200103,17.18,0.5752,13.4335,1.2434,2.8565,0.7468,33339367.46
20200106,17.07,0.4442,13.3475,1.2355,2.8382,0.7516,33125902.36
20200107,17.15,0.3755,13.4101,1.2413,2.8515,0.7481,33281149.71
20200108,16.66,0.4369,13.0269,1.2058,2.77,0.7701,32330259.72
20200109,16.79,0.5316,13.1286,1.2152,2.7916,0.7641,32582536.65
20200110,16.69,0.3017,13.0504,1.208,2.775,0.7687,32388477.47
20200113,16.99,0.4494,13.285,1.2297,2.8249,0.7551,32970655.02
20200114,16.76,0.6722,13.1051,1.1912,2.7866,0.7655,32524318.9
20200115,16.52,0.4429,12.9175,1.1742,2.7467,0.7766,32058576.86
20200116,16.33,0.5298,12.7689,1.1607,2.7151,0.7856,31689864.42
20200117,16.39,0.312,12.8158,1.1649,2.7251,0.7828,31806299.93
20200120,16.45,0.3845,12.8627,1.1692,2.7351,0.7799,31922735.44
20200121,16,0.462,12.5109,1.1372,2.6603,0.8019,31049469.12
20200122,16.09,0.3707,12.5812,1.1436,2.6752,0.7974,31224122.38
20200123,15.54,0.5671,12.1512,1.1045,2.5838,0.8256,30156796.88
20200203,13.99,1.1642,10.9392,0.9943,2.3261,0.9171,27148879.56
20200204,14.6,0.8792,11.4162,1.0377,2.4275,0.8787,28332640.57
20200205,14.63,0.7685,11.4396,1.0398,2.4325,0.8769,28390858.32
20200206,14.77,0.6111,11.5491,1.0498,2.4558,0.8686,28662541.18
20200207,14.62,0.4766,11.4318,1.0391,2.4308,0.8775,28371452.41
20200210,14.5,0.6903,11.338,1.0306,2.4109,0.8848,28138581.39
20200211,14.79,0.7253,11.5647,1.0512,2.4591,0.8675,28701353.01
20200212,14.77,0.5516,11.5491,1.0498,2.4558,0.8686,28662541.18
20200213,14.65,0.5221,11.4553,1.0412,2.4358,0.8757,28429670.16
20200214,15.03,0.7794,10.3448,1.0683,2.1142,0.8536,29167095.05
20200217,15.37,0.7955,10.5788,1.0924,2.162,0.8347,29826896.27
20200218,15.2,0.5017,10.4618,1.0803,2.1381,0.8441,29496995.66
20200219,15.24,0.4504,10.4893,1.0832,2.1437,0.8418,29574619.33
20200220,15.59,0.6366,10.7302,1.1081,2.193,0.8229,30253826.47
20200221,15.58,0.5128,10.7233,1.1073,2.1916,0.8235,30234420.55
20200224,15.23,0.6141,10.4824,1.0825,2.1423,0.8424,29555213.42
20200225,15.04,0.5898,10.3517,1.069,2.1156,0.853,29186500.97
20200226,14.99,0.6063,10.3172,1.0654,2.1086,0.8559,29089471.38
20200227,15.11,0.5026,10.3998,1.0739,2.1255,0.8491,29322342.4
20200228,14.5,0.6702,9.98,1.0306,2.0396,0.8848,28138581.39
20200302,14.79,0.5754,10.1796,1.0512,2.0804,0.8675,28701353.01
20200303,14.72,0.5945,10.1314,1.0462,2.0706,0.8716,28565511.59
20200304,14.69,0.4445,10.1108,1.0441,2.0664,0.8734,28507293.83
20200305,15.39,1.3844,10.5926,1.0938,2.1648,0.8336,29865708.11
20200306,15.03,0.6331,10.3448,1.0683,2.1142,0.8536,29167095.05
20200309,14.45,0.8584,9.9456,1.027,2.0326,0.8879,28041551.8
20200310,14.76,0.6018,10.1589,1.0491,2.0762,0.8692,28643135.26
20200311,14.69,0.4197,10.1108,1.0441,2.0664,0.8734,28507293.83
20200312,14.68,0.5084,10.1039,1.0434,2.065,0.874,28487887.91
20200313,14.52,0.6028,9.9938,1.032,2.0425,0.8836,28177393.22
20200316,13.75,0.7246,9.4638,0.9773,1.9341,0.9331,26683137.52
20200317,13.41,0.607,9.2298,0.9531,1.8863,0.9567,26023336.3
20200318,12.71,0.7136,8.748,0.9034,1.7879,1.0094,24664922.03
20200319,12.23,0.9747,8.4176,0.8692,1.7203,1.049,23733437.96
20200320,12.52,0.8133,8.6172,0.8899,1.7611,1.0247,24296209.58
20200323,12.15,0.552,8.3625,0.8636,1.7091,1.0559,23578190.61
20200324,12.61,0.6082,8.6791,0.8963,1.7738,1.0174,24470862.85
20200325,12.87,0.5859,8.8581,0.9147,1.8104,0.9969,24975416.72
20200326,13.06,0.5541,8.9889,0.9282,1.8371,0.9824,25344129.17
20200327,13.15,0.3365,9.0508,0.9346,1.8498,0.9756,25518782.43
20200330,12.94,0.341,8.9063,0.9197,1.8202,0.9915,25111258.15
20200331,12.8,0.2645,8.8099,0.9098,1.8005,1.0023,24839575.29
20200401,12.89,0.2684,8.8719,0.9162,1.8132,0.9953,25014228.56
20200402,12.97,0.2671,8.9269,0.9218,1.8244,0.9892,25169475.9
20200403,12.61,0.4253,8.6791,0.8963,1.7738,1.0174,24470862.85
20200407,12.88,0.4485,8.865,0.9154,1.8118,0.9961,24994822.64
20200408,12.78,0.2725,8.7962,0.9083,1.7977,1.0039,24800763.46
20200409,12.74,0.2105,8.7686,0.9055,1.7921,1.007,24723139.78
20200410,12.79,0.3435,8.803,0.909,1.7991,1.0031,24820169.38
20200413,12.59,0.2299,8.6654,0.8948,1.771,1.019,24432051.01
20200414,12.86,0.3535,8.8512,0.914,1.809,0.9976,24956010.8
20200415,12.87,0.3382,8.8581,0.9147,1.8104,0.9969,24975416.72
20200416,12.68,0.4067,8.7273,0.9012,1.7836,1.0118,24606704.28
20200417,12.89,0.686,8.8719,0.9162,1.8132,0.9953,25014228.56
20200420,12.99,0.4218,8.9407,0.9233,1.8272,0.9877,25208287.74
20200421,13.45,1.0937,9.2573,0.9242,1.8919,0.9539,26100959.98
20200422,13.23,0.5322,9.1059,0.9091,1.861,0.9697,25674029.78
20200423,13.23,0.3334,9.1059,0.9091,1.861,0.9697,25674029.78
20200424,13.24,0.2917,9.1128,0.9098,1.8624,0.969,25693435.69
20200427,13.5,0.4828,9.2917,0.9277,1.899,0.9503,26197989.57
20200428,13.52,0.3976,9.3055,0.929,1.9018,0.9489,26236801.4
20200429,14.02,0.5713,9.6496,0.9634,1.9721,0.9151,27207097.31
20200430,13.93,0.4223,9.5877,0.9572,1.9595,0.921,27032444.05
20200506,13.77,0.5199,9.4775,0.9462,1.937,0.9317,26721949.36
20200507,13.69,0.3415,9.4225,0.9407,1.9257,0.9372,26566702.01
20200508,13.95,0.4817,9.6014,0.9586,1.9623,0.9197,27071255.89
20200511,14,0.3158,9.6359,0.962,1.9693,0.9164,27168285.48
20200512,13.79,0.2878,9.4913,0.9476,1.9398,0.9304,26760761.2
20200513,13.63,0.33,9.3812,0.9366,1.9173,0.9413,26450266.5
20200514,13.3,0.4868,9.1541,0.9139,1.8708,0.9646,25809871.2
20200515,13.23,0.39,9.1059,0.9091,1.861,0.9697,25674029.78
20200518,13.2,0.3284,9.0852,0.907,1.8568,0.9719,25615812.02
20200519,13.36,0.3094,9.1954,0.918,1.8793,0.9603,25926306.71
20200520,13.51,0.356,9.2986,0.9283,1.9004,0.9496,26217395.49
20200521,13.4,0.2846,9.2229,0.9208,1.8849,0.9574,26003930.39
20200522,12.92,0.4412,8.8925,0.8878,1.8174,0.993,25072446.31
20200525,12.96,0.2114,8.92,0.8905,1.823,0.9899,25150069.98
20200526,13.04,0.2042,8.9751,0.896,1.8343,0.9839,25305317.33
20200527,13,0.2489,8.9476,0.8933,1.8287,0.9869,25227693.66
20200528,13.07,0.4951,8.9958,0.7729,1.8385,0.9816,25363535.08
20200529,13,0.2359,8.9476,0.7687,1.8287,0.9869,25227693.66
20200601,13.32,0.455,9.1678,0.9292,1.8737,0.9632,25848683.04
20200602,13.55,0.4553,9.3261,0.8013,1.906,0.9468,26295019.16
20200603,13.54,0.4931,9.3192,0.9446,1.9046,0.9475,26275613.24
20200604,13.57,0.3005,9.3399,0.9466,1.9088,0.9454,26333830.99
20200605,13.59,0.1974,9.3537,0.948,1.9116,0.9441,26372642.83
20200608,13.62,0.302,9.3743,0.9501,1.9159,0.942,26430860.59
20200609,13.67,0.2444,9.4087,0.9536,1.9229,0.9385,26527890.18
20200610,13.49,0.2991,9.2848,0.9411,1.8976,0.951,26178583.65
20200611,13.08,0.6952,9.0026,0.9125,1.8399,0.9809,25382941
20200612,12.99,0.5311,8.9407,0.9062,1.8272,0.9877,25208287.74
20200615,12.82,0.3403,8.8237,0.8943,1.8033,1.0008,24878387.13
20200616,12.89,0.37,8.8719,0.8992,1.8132,0.9953,25014228.56
20200617,12.85,0.3692,8.8443,0.8964,1.8076,0.9984,24936604.88
20200618,12.76,0.577,8.7824,0.8901,1.7949,1.0055,24761951.62
20200619,12.8,0.7933,8.8099,0.8929,1.8005,1.0023,24839575.29
20200622,12.64,0.6797,8.6998,0.8818,1.778,1.015,24529080.6
20200623,12.6,0.5106,8.6723,0.879,1.7724,1.0182,24451456.93
20200624,12.8,0.7849,8.8099,0.8929,1.8005,1.0023,24839575.29
20200629,12.8,0.5351,8.8099,0.8929,1.8005,1.0023,24839575.29
20200630,12.8,0.4833,8.8099,0.8929,1.8005,1.0023,24839575.29
20200701,13.12,0.8747,9.0302,0.9153,1.8455,0.9779,25460564.68
20200702,13.43,1.3349,9.2435,0.9369,1.8891,0.9553,26062148.14
20200703,14.25,1.9419,9.8079,0.9941,2.0045,0.9003,27653433.43
20200706,15.68,2.4279,10.7922,1.0938,2.2056,0.8182,30428479.73
20200707,15.48,2.0429,10.6545,1.0799,2.1775,0.8288,30040361.37
20200708,15.76,1.356,10.8472,1.0994,2.2169,0.8141,30583727.08
20200709,15.53,1.1564,10.6889,1.0834,2.1845,0.8261,30137390.96
20200710,14.86,1.1124,10.2278,1.0366,2.0903,0.8634,28837194.44
20200713,14.89,0.9982,10.2484,1.0387,2.0945,0.8616,28895412.2
20200714,14.68,1.0067,10.1039,1.0241,2.065,0.874,28487887.91
20200715,14.27,1.0526,9.8217,0.9955,2.0073,0.8991,27692245.27
20200716,14.15,0.995,9.7391,0.9871,1.9904,0.9067,27459374.25
20200717,14.14,0.6654,9.7322,0.9864,1.989,0.9073,27439968.33
20200720,14.73,1.0201,10.1383,1.0276,2.072,0.871,28584917.51
20200721,14.49,0.6456,9.9731,1.0108,2.0382,0.8854,28119175.47
20200722,14.41,0.6766,9.918,1.0052,2.027,0.8903,27963928.12
20200723,14.01,1.0448,9.6427,0.9773,1.9707,0.9157,27187691.4
20200724,13.5,0.9435,9.2917,0.9418,1.899,0.9503,26197989.57
20200727,13.24,0.9691,9.1128,0.9236,1.8624,0.969,25693435.69
20200728,13.34,0.6271,9.1816,0.9306,1.8765,0.9617,25887494.88
20200729,13.54,0.7831,9.3192,0.9446,1.9046,0.9475,26275613.24
20200730,13.37,0.4968,9.2022,0.9327,1.8807,0.9596,25945712.63
20200731,13.34,0.6008,9.1816,0.9306,1.8765,0.9617,25887494.88
20200803,13.59,0.7447,9.3537,0.948,1.9116,0.9441,26372642.83
20200804,14.04,1.2603,9.6634,0.9794,1.9749,0.9138,27245909.15
20200805,13.76,0.7422,9.4707,0.9599,1.9356,0.9324,26702543.44
20200806,13.9,0.697,9.567,0.9697,1.9552,0.923,26974226.3
20200807,13.7,0.5095,9.4294,0.9557,1.9271,0.9365,26586107.93
20200810,13.95,0.8182,9.6014,0.9732,1.9623,0.9197,27071255.89
20200811,14.13,1.3415,9.7253,0.9857,1.9876,0.908,27420562.41
20200812,14.38,0.8229,9.8974,1.0032,2.0228,0.8922,27905710.37
20200813,14.18,0.4315,9.7597,0.9892,1.9946,0.9048,27517592
20200814,14.47,0.5685,9.9593,1.0094,2.0354,0.8866,28080363.63
20200817,15.19,1.6841,10.4549,1.0597,2.1367,0.8446,29477589.74
20200818,15.15,0.6958,10.4274,1.0569,2.1311,0.8468,29399966.07
20200819,15.1,0.7322,10.393,1.0534,2.124,0.8496,29302936.48
20200820,14.59,0.6873,10.0419,1.0178,2.0523,0.8793,28313234.65
20200821,14.45,0.6362,9.9456,1.008,2.0326,0.8879,28041551.8
20200824,14.46,0.4738,9.9525,1.0087,2.034,0.8873,28060957.71
20200825,14.6,0.3856,10.0488,1.0185,2.0537,0.8787,28332640.57
20200826,14.37,0.3783,9.8905,1.0025,2.0214,0.8928,27886304.45
20200827,14.46,0.3229,9.9525,1.0087,2.034,0.8873,28060957.71
20200828,15.13,1.2421,10.4136,1.0432,2.1283,0.848,29361154.23
20200831,15.08,0.9261,10.3792,1.0398,2.1212,0.8508,29264124.64
20200901,15.14,0.4193,10.4205,1.0439,2.1297,0.8474,29380560.15
20200902,15.32,0.8654,10.5444,1.0563,2.155,0.8374,29729866.68
20200903,14.9,0.6595,10.2553,1.0273,2.0959,0.861,28914818.12
20200904,14.96,0.4689,10.2966,1.0315,2.1044,0.8576,29031253.62
20200907,14.94,0.5315,10.2828,1.0301,2.1015,0.8587,28992441.79
20200908,15.43,0.7254,10.6201,1.0639,2.1705,0.8315,29943331.78
20200909,15.21,0.5223,10.4687,1.0487,2.1395,0.8435,29516401.58
20200910,15.34,0.4932,10.5581,1.0577,2.1578,0.8364,29768678.52
20200911,15.01,0.4917,10.331,1.0349,2.1114,0.8547,29128283.22
20200914,15.3,0.3505,10.5306,1.0549,2.1522,0.8385,29691054.84
20200915,15.35,0.3386,10.565,1.0584,2.1592,0.8358,29788084.43
20200916,15.44,0.3723,10.627,1.0646,2.1719,0.8309,29962737.7
20200917,15.57,0.5092,10.7164,1.0735,2.1902,0.824,30215014.63
20200918,16.08,0.6637,11.0675,1.1087,2.2619,0.7984,31204716.46
20200921,15.86,0.4618,10.916,1.0935,2.231,0.8089,30777786.26
20200922,15.57,0.4472,10.7164,1.0735,2.1902,0.824,30215014.63
20200923,15.63,0.3088,10.7577,1.0777,2.1986,0.8208,30331450.14
20200924,15.12,0.5468,10.4067,1.0425,2.1269,0.8485,29341748.32
20200925,15.19,0.3164,10.4549,1.0473,2.1367,0.8446,29477589.74
20200928,15.31,0.3157,10.5375,1.0556,2.1536,0.838,29710460.76
20200929,14.8,0.6093,10.1865,1.0204,2.0818,0.8669,28720758.93
20200930,15.17,0.6272,10.4411,1.046,2.1339,0.8457,29438777.91
20201009,15.18,0.464,10.448,1.0466,2.1353,0.8452,29458183.82
20201012,15.9,0.82,10.9436,1.0963,2.2366,0.8069,30855409.93
20201013,16.06,0.4683,11.0537,1.1073,2.2591,0.7989,31165904.63
20201014,16.03,0.3414,11.0331,1.1053,2.2549,0.8004,31107686.87
20201015,16.56,0.8245,11.3978,1.1418,2.3294,0.7747,32136200.54
20201016,17.1,1.0799,11.7695,1.179,2.4054,0.7503,33184120.12
20201019,17.48,1.0389,12.031,1.2052,2.4588,0.734,33921545.01
20201020,17.54,0.4947,12.0723,1.2094,2.4673,0.7315,34037980.52
20201021,17.91,0.6413,12.327,1.2349,2.5193,0.7163,34755999.49
20201022,17.56,0.9742,12.0861,1.1798,2.4701,0.7306,34076792.36
20201023,18.13,0.8753,12.4784,1.2181,2.5503,0.7076,35182929.69
20201026,17.7,0.6058,12.1825,1.1892,2.4898,0.7248,34348475.21
20201027,17.76,0.5333,12.2238,1.1933,2.4982,0.7224,34464910.72
20201028,17.63,0.6214,12.1343,1.1845,2.4799,0.7277,34212633.78
20201029,17.77,0.4363,12.2306,1.1939,2.4996,0.722,34484316.64
20201030,17.75,0.5193,12.2169,1.1926,2.4968,0.7228,34445504.8
20201102,17.63,0.4991,12.1343,1.1845,2.4799,0.7277,34212633.78
20201103,17.96,0.4936,12.3614,1.2067,2.5264,0.7143,34853029.08
20201104,18.32,0.6429,12.6092,1.2309,2.577,0.7003,35551642.14
20201105,17.7,0.7366,12.1825,1.1892,2.4898,0.7248,34348475.21
20201106,17.64,0.4374,12.1412,1.1852,2.4813,0.7273,34232039.7
20201109,17.84,0.4903,12.2788,1.1986,2.5095,0.7192,34620158.07
20201110,18.11,0.5262,12.4647,1.2168,2.5475,0.7084,35144117.86
20201111,17.81,0.4845,12.2582,1.1966,2.5053,0.7204,34561940.31
20201112,17.66,0.349,12.1549,1.1866,2.4842,0.7265,34270851.54
20201113,17.18,0.6643,11.8246,1.1543,2.4166,0.7468,33339367.46
20201116,17.37,0.3916,11.9553,1.1671,2.4434,0.7386,33708079.91
20201117,17.83,0.4395,12.2719,1.198,2.5081,0.7196,34600752.15
20201118,18.46,0.7077,12.7056,1.2403,2.5967,0.695,35823324.99
20201119,18.85,0.6244,12.974,1.2665,2.6515,0.6806,36580155.8
20201120,18.86,0.3473,12.9809,1.2672,2.6529,0.6803,36599561.72
20201123,19.62,0.6008,13.504,1.3182,2.7599,0.6539,38074411.5
20201124,19.36,0.3497,13.325,1.3008,2.7233,0.6627,37569857.63
20201125,19.06,0.2848,13.1185,1.2806,2.6811,0.6731,36987680.09
20201126,19.5,0.3296,13.4214,1.3102,2.743,0.6579,37841540.49
20201127,19.7,0.3884,13.559,1.3236,2.7711,0.6513,38229658.85
20201130,19.74,0.8149,13.5866,1.3263,2.7767,0.6499,38307282.52
20201201,20.05,0.6512,13.7999,1.3471,2.8203,0.6399,38908865.99
20201202,19.63,0.4583,13.5108,1.3189,2.7613,0.6536,38093817.42
20201203,19.54,0.3682,13.4489,1.3129,2.7486,0.6566,37919164.16
20201204,19.3,0.4593,13.2837,1.2967,2.7148,0.6647,37453422.12
20201207,18.91,0.4503,13.0153,1.2705,2.66,0.6785,36696591.31
20201208,18.71,0.3708,12.8776,1.2571,2.6318,0.6857,36308472.95
20201209,18.71,0.349,12.8776,1.2571,2.6318,0.6857,36308472.95
20201210,18.65,0.3132,12.8363,1.2531,2.6234,0.6879,36192037.44
20201211,18.52,0.4575,12.7469,1.2443,2.6051,0.6927,35939760.5
20201214,18.88,0.4308,12.9946,1.2685,2.6558,0.6795,36638373.56
20201215,18.74,0.4065,12.8983,1.2591,2.6361,0.6846,36366690.7
20201216,19.01,0.3551,13.0841,1.2773,2.674,0.6749,36890650.49
20201217,18.95,0.3536,13.0428,1.2732,2.6656,0.677,36774214.99
20201218,18.36,0.5456,12.6367,1.2336,2.5826,0.6988,35629265.81
20201221,18.28,0.4673,12.5817,1.2282,2.5714,0.7018,35474018.47
20201222,17.9,0.5301,12.3201,1.2027,2.5179,0.7167,34736593.57
20201223,18,0.3865,12.389,1.2094,2.532,0.7128,34930652.76
20201224,18.26,0.3262,12.5679,1.2269,2.5686,0.7026,35435206.63
20201225,18.04,0.2974,12.4165,1.2121,2.5376,0.7112,35008276.43
20201228,18.85,0.6546,12.974,1.2665,2.6515,0.6806,36580155.8
20201229,19.17,0.4963,13.1942,1.288,2.6966,0.6693,37201145.19
20201230,19.2,0.5042,13.2149,1.29,2.7008,0.6682,37259362.94
20201231,19.34,0.4764,13.3112,1.2994,2.7205,0.6634,37531045.79
20210104,18.6,0.8009,12.8019,1.2497,2.6164,1.172,36095007.85
20210105,18.17,0.9386,12.506,1.2208,2.5559,1.1998,35260553.37
20210106,19.56,0.9971,13.4627,1.3142,2.7514,1.1145,37957976
20210107,19.9,0.8163,13.6967,1.3371,2.7992,1.0955,38617777.21
20210108,19.85,0.616,13.6623,1.3337,2.7922,1.0982,38520747.62
20210111,20.38,0.9226,14.027,1.3693,2.8668,1.0697,39549261.29
20210112,21,0.6638,14.4538,1.411,2.954,1.0381,40752428.22
20210113,20.7,0.5406,14.2473,1.3908,2.9118,1.0531,40170250.67
20210114,20.17,0.5824,13.8825,1.3552,2.8372,1.0808,39141737.01
20210115,21,1.2783,14.4538,1.411,2.954,1.0381,40752428.22
20210118,22.7,1.1117,15.6238,1.5252,3.1931,0.9604,44051434.31
20210119,22.34,0.6401,15.3761,1.501,3.1425,0.9758,43352821.25
20210120,22.47,0.66,15.4655,1.5097,3.1608,0.9702,43605098.19
20210121,22.23,0.4869,15.3004,1.4936,3.127,0.9807,43139356.15
20210122,22.03,0.4764,15.1627,1.4802,3.0989,0.9896,42751237.79
20210125,22.49,0.5299,15.4793,1.5111,3.1636,0.9693,43643910.03
20210126,22.37,0.5806,15.3967,1.503,3.1467,0.9745,43411039.01
20210127,23.08,0.6669,15.8854,1.5507,3.2466,0.9445,44788859.2
20210128,22.81,0.4419,15.6996,1.5326,3.2086,0.9557,44264899.41
20210129,23.09,0.6391,15.8923,1.5514,3.248,0.9441,44808265.12
20210201,24.55,0.7602,16.8972,1.6495,3.4533,0.888,47641529.18
20210202,23.28,1.2451,15.617,1.5357,2.9423,0.9364,45176977.56
20210203,24.95,0.9911,16.7373,1.6458,3.1534,0.8737,48417765.9
20210204,24.6,0.6468,16.5025,1.6227,3.1092,0.8862,47738558.77
20210205,24.93,0.5233,16.7239,1.6445,3.1509,0.8744,48378954.07
20210208,24.8,0.5587,16.6367,1.6359,3.1344,0.879,48126677.13
20210209,24.58,0.4855,16.4891,1.6214,3.1066,0.8869,47699746.93
20210210,23.82,0.9888,15.9793,1.5713,3.0106,0.9152,46224897.15
20210218,24.3,0.7757,16.3013,1.6029,3.0712,0.8971,47156381.22
20210219,23.85,0.4754,15.9994,1.5733,3.0144,0.914,46283114.9
20210222,22.38,1.0084,15.0133,1.4763,2.8286,0.9741,43430444.93
20210223,21.93,0.9639,14.7114,1.4466,2.7717,0.9941,42557178.61
20210224,22.16,0.7361,14.8657,1.4618,2.8008,0.9838,43003514.73
20210225,22.09,0.8211,14.8187,1.4572,2.7919,0.9869,42867673.3
20210226,21.38,0.5797,14.3425,1.4103,2.7022,1.0196,41489853.11
20210301,21.45,0.5799,14.3894,1.4149,2.711,1.0163,41625694.53
20210302,21.65,0.7593,14.5236,1.4281,2.7363,1.0069,42013812.9
20210303,23.01,0.9892,15.4359,1.5178,2.9082,0.9474,44653017.77
20210304,22.92,0.6254,15.3755,1.5119,2.8968,0.9511,44478364.51
20210305,22.34,0.4536,14.9865,1.4736,2.8235,0.9758,43352821.25
20210308,21.6,0.5121,14.49,1.4248,2.73,1.0093,41916783.31
20210309,20.85,0.7018,13.9869,1.3754,2.6352,1.0456,40461339.44
20210310,20.4,0.5923,13.685,1.3457,2.5783,1.0686,39588073.12
20210311,21.27,0.5404,14.2687,1.4031,2.6883,1.0249,41276388.01
20210312,21.48,0.3593,14.4095,1.4169,2.7148,1.0149,41683912.29
20210315,21.6,0.4941,14.49,1.4248,2.73,1.0093,41916783.31
20210316,21.66,0.4842,14.5303,1.4288,2.7376,1.0065,42033218.82
20210317,21.2,0.4233,14.2217,1.3984,2.6794,1.0283,41140546.58
20210318,21.73,0.3564,14.5772,1.4334,2.7464,1.0032,42169060.24
20210319,20.47,0.7862,13.732,1.3503,2.5872,1.065,39723914.55
20210322,21.55,0.7478,14.4565,1.4215,2.7237,1.0116,41819753.72
20210323,21.23,0.3519,14.2418,1.4004,2.6832,1.0268,41198764.33
20210324,20.53,0.4381,13.7722,1.3543,2.5948,1.0619,39840350.06
20210325,20.75,0.2539,13.9198,1.3688,2.6226,1.0506,40267280.26
20210326,21.14,0.4236,14.1815,1.3945,2.6718,1.0312,41024111.07
20210329,21.49,0.4049,14.4162,1.4176,2.7161,1.0144,41703318.21
20210330,21.93,0.3806,14.7114,1.4466,2.7717,0.9941,42557178.61
20210331,22.01,0.4004,14.7651,1.4519,2.7818,0.9905,42712425.95
20210401,21.78,0.2806,14.6108,1.4367,2.7527,1.0009,42266089.84
20210402,21.5,0.2994,14.423,1.4182,2.7173,1.014,41722724.13
20210406,21.68,0.2067,14.5437,1.4301,2.7401,1.0055,42072030.65
20210407,21.64,0.2667,14.5169,1.4275,2.735,1.0074,41994406.98
20210408,21.56,0.1974,14.4632,1.4222,2.7249,1.0111,41839159.63
20210409,21.3,0.2056,14.2888,1.405,2.6921,1.0235,41334605.76
20210412,20.7,0.3065,13.8863,1.3655,2.6162,1.0531,40170250.67
20210413,20.78,0.2576,13.94,1.3707,2.6263,1.0491,40325498.02
20210414,20.67,0.2769,13.8662,1.3635,2.6124,1.0547,40112032.92
20210415,20.36,0.3792,13.6582,1.343,2.5733,1.0707,39510449.45
20210416,20.26,0.3762,13.5911,1.3364,2.5606,1.076,39316390.27
20210419,21.15,0.5732,14.1882,1.3952,2.6731,1.0307,41043516.99
20210420,21.69,0.4302,14.5504,1.4308,2.7414,1.0051,42091436.57
20210421,23.01,0.823,15.4359,1.4753,2.9082,0.9474,44653017.77
20210422,22.98,0.4276,15.4158,1.4734,2.9044,0.9487,44594800.02
20210423,23.29,0.4242,15.6237,1.4932,2.9436,0.936,45196383.48
20210426,22.94,0.4496,15.389,1.4708,2.8993,0.9503,44517176.35
20210427,22.94,0.2424,15.389,1.4708,2.8993,0.9503,44517176.35
20210428,23.35,0.306,15.664,1.4971,2.9512,0.9336,45312818.99
20210429,23.59,0.3168,15.825,1.5125,2.9815,0.9241,45778561.03
20210430,23.29,0.2896,15.6237,1.4932,2.9436,0.936,45196383.48
20210506,23.5,0.2578,15.7646,1.5067,2.9701,0.9277,45603907.77
20210507,24.05,0.4134,16.1336,1.542,3.0396,0.9064,46671233.27
20210510,23.86,0.3408,16.0061,1.5298,3.0156,0.9137,46302520.82
20210511,23.53,0.2562,15.7848,1.5086,2.9739,0.9265,45662125.52
20210512,23.55,0.2748,15.7982,1.5099,2.9764,0.9257,45700937.36
20210513,23.07,0.2832,15.4762,1.4791,2.9158,0.945,44769453.28
20210514,23.32,0.2905,15.6439,1.2961,2.9474,0.9348,45254601.24
20210517,23.6,0.2719,15.8317,1.3116,2.9828,0.9237,45797966.95
20210518,23.9,0.2038,16.033,1.5324,3.0207,0.9121,46380144.49
20210519,23.6,0.2213,15.8317,1.5131,2.9828,0.9237,45797966.95
20210520,23.82,0.2091,15.9793,1.5272,3.0106,0.9152,46224897.15
20210521,23.49,0.2779,15.7579,1.5061,2.9689,0.9281,45584501.85
20210524,23.48,0.1772,15.7512,1.5054,2.9676,0.9284,45565095.93
20210525,24.6,0.5011,16.5025,1.5772,3.1092,0.8862,47738558.77
20210526,25.01,0.4737,16.7776,1.6035,3.161,0.8717,48534201.41
20210527,24.79,0.2598,16.63,1.5894,3.1332,0.8794,48107271.21
20210528,24.5,0.2537,16.4355,1.5708,3.0965,0.8898,47544499.59
20210531,24.2,0.2656,16.2342,1.5516,3.0586,0.9008,46962322.04
20210601,23.92,0.3221,16.0464,1.5336,3.0232,0.9114,46418956.33
20210602,23.89,0.2564,16.0263,1.5317,3.0194,0.9125,46360738.58
20210603,23.77,0.2066,15.9458,1.524,3.0043,0.9171,46127867.56
20210604,24.54,0.39,16.4623,1.5734,3.1016,0.8883,47622123.26
20210607,24.3,0.2308,16.3013,1.558,3.0712,0.8971,47156381.22
